id,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
9055,A,A,A,A,A,A,A,A,A,A
9056,A,A,A,A,A,A,A,A,A,A
9057,A,A,A,A,A,A,A,A,A,A
9058,A,A,A,A,A,A,A,A,A,A
9059,A,A,A,A,A,A,A,A,A,A
9060,C,C,C,C,C,C,C,C,C,C
9061,C,C,C,C,C,C,C,C,C,C
9062,C,C,C,C,C,C,C,C,C,C
9063,C,C,C,C,C,C,C,C,C,C
9064,C,C,C,C,C,C,C,C,C,C
9065,C,C,C,C,C,C,C,C,C,C
9066,C,C,C,C,C,C,C,C,C,C
9067,C,C,C,C,C,C,C,C,C,C
9068,C,C,C,C,C,C,C,C,C,C
9069,C,C,C,C,C,C,C,C,C,C
9070,C,C,C,C,C,C,C,C,C,C
9071,C,C,C,C,C,C,C,C,C,C
9072,C,C,C,C,C,C,C,C,C,C
9073,C,C,C,C,C,C,C,C,C,C
9074,C,C,C,C,C,C,C,C,C,C
9075,C,C,C,C,C,C,C,C,C,C
9076,C,C,C,C,C,C,C,C,C,C
9077,C,C,C,C,C,C,C,C,C,C
9078,C,C,C,C,C,C,C,C,C,C
9079,C,C,C,C,C,C,C,C,C,C
9080,C,C,C,C,C,C,C,C,C,C
9081,I,I,I,I,I,I,I,I,I,I
9082,I,I,I,I,I,I,I,I,I,I
9083,A,A,A,A,A,A,A,A,A,A
9084,A,A,A,A,A,A,A,A,A,A
9085,A,A,A,A,A,A,A,A,A,A
9086,A,A,A,A,A,A,A,A,A,A
9087,A,A,A,A,A,A,A,A,A,A
9088,A,A,A,A,A,A,A,A,A,A
9089,A,A,A,A,A,A,A,A,A,A
9091,A,A,A,A,A,A,A,A,A,A
9094,A,A,A,A,A,A,A,A,A,A
9096,A,A,A,A,A,A,A,A,A,A
9097,A,A,A,A,A,A,A,A,A,A
9098,A,A,A,A,A,A,A,A,A,A
9099,A,A,A,A,A,A,A,A,A,A
9100,A,A,A,A,A,A,A,A,A,A
9101,A,A,A,A,A,A,A,A,A,A
9102,A,A,A,A,A,A,A,A,A,A
9103,A,A,A,A,A,A,A,A,A,A
9104,A,A,A,A,A,A,A,A,A,A
9105,A,A,A,A,A,A,A,A,A,A
9106,A,A,A,A,A,A,A,A,A,A
9107,A,A,A,A,A,A,A,A,A,A
9108,A,A,A,A,A,A,A,A,A,A
9109,A,A,A,A,A,A,A,A,A,A
9110,A,A,A,A,A,A,A,A,A,A
9111,A,A,A,A,A,A,A,A,A,A
9112,A,A,A,A,A,A,A,A,A,A
9113,A,A,A,A,A,A,A,A,A,A
9114,A,A,A,A,A,A,A,A,A,A
9115,A,A,A,A,A,A,A,A,A,A
9116,A,A,A,A,A,A,A,A,A,A
9117,A,A,A,A,A,A,A,A,A,A
9118,A,A,A,A,A,A,A,A,A,A
9119,A,A,A,A,A,A,A,A,A,A
9120,A,A,A,A,A,A,A,A,A,A
9121,A,A,A,A,A,A,A,A,A,A
9122,A,A,A,A,A,A,A,A,A,A
9123,A,A,A,A,A,A,A,A,A,A
9124,A,A,A,A,A,A,A,A,A,A
9125,A,A,A,A,A,A,A,A,A,A
9126,A,A,A,A,A,A,A,A,A,A
9127,A,A,A,A,A,A,A,A,A,A
9128,A,A,A,A,A,A,A,A,A,A
9129,A,A,A,A,A,A,A,A,A,A
9130,A,A,A,A,A,A,A,A,A,A
9131,A,A,A,A,A,A,A,A,A,A
9132,A,A,A,A,A,A,A,A,A,A
9133,A,A,A,A,A,A,A,A,A,A
9134,A,A,A,A,A,A,A,A,A,A
9135,A,A,A,A,A,A,A,A,A,A
9136,A,A,A,A,A,A,A,A,A,A
9137,A,A,A,A,A,A,A,A,A,A
9138,A,A,A,A,A,A,A,A,A,A
9139,A,A,A,A,A,A,A,A,A,A
9140,A,A,A,A,A,A,A,A,A,A
9141,A,A,A,A,A,A,A,A,A,A
9142,A,A,A,A,A,A,A,A,A,A
9143,A,A,A,A,A,A,A,A,A,A
9144,A,A,A,A,A,A,A,A,A,A
9145,A,A,A,A,A,A,A,A,A,A
9146,A,A,A,A,A,A,A,A,A,A
9147,A,A,A,A,A,A,A,A,A,A
9148,A,A,A,A,A,A,A,A,A,A
9149,A,A,A,A,A,A,A,A,A,A
9150,A,A,A,A,A,A,A,A,A,A
9151,A,A,A,A,A,A,A,A,A,A
9152,A,A,A,A,A,A,A,A,A,A
9153,A,A,A,A,A,A,A,A,A,A
9154,A,A,A,A,A,A,A,A,A,A
9155,A,A,A,A,A,A,A,A,A,A
9156,A,A,A,A,A,A,A,A,A,A
9157,I,I,I,I,I,I,I,I,I,I
9158,A,A,A,A,A,A,A,A,A,A
9159,A,A,A,A,A,A,A,A,A,A
9160,I,I,I,I,I,I,I,I,I,I
9161,A,A,A,A,A,A,A,A,A,A
9162,A,A,A,A,A,A,A,A,A,A
9163,I,I,I,I,I,I,I,I,I,I
9164,A,A,A,A,A,A,A,A,A,A
9165,I,I,I,I,I,I,I,I,I,I
9166,A,A,A,A,A,A,A,A,A,A
9167,A,A,A,A,A,A,A,A,A,A
9168,I,I,I,I,I,I,I,I,I,I
9169,A,A,A,A,A,A,A,A,A,A
9170,A,A,A,A,A,A,A,A,A,A
9171,A,A,A,A,A,A,A,A,A,A
9172,A,A,A,A,A,A,A,A,A,A
9173,A,A,A,A,A,A,A,A,A,A
9174,A,A,A,A,A,A,A,A,A,A
9175,A,A,A,A,A,A,A,A,A,A
9176,A,A,A,A,A,A,A,A,A,A
9177,A,A,A,A,A,A,A,A,A,A
9178,A,A,A,A,A,A,A,A,A,A
9179,A,A,A,A,A,A,A,A,A,A
9180,A,A,A,A,A,A,A,A,A,A
9181,A,A,A,A,A,A,A,A,A,A
9182,A,A,A,A,A,A,A,A,A,A
9183,A,A,A,A,A,A,A,A,A,A
9184,A,A,A,A,A,A,A,A,A,A
9185,A,A,A,A,A,A,A,A,A,A
9186,A,A,A,A,A,A,A,A,A,A
9187,A,A,A,A,A,A,A,A,A,A
9188,A,A,A,A,A,A,A,A,A,A
9189,A,A,A,A,A,A,A,A,A,A
9190,A,A,A,A,A,A,A,A,A,A
9191,A,A,A,A,A,A,A,A,A,A
9192,A,A,A,A,A,A,A,A,A,A
9193,A,A,A,A,A,A,A,A,A,A
9194,A,A,A,A,A,A,A,A,A,A
9195,A,A,A,A,A,A,A,A,A,A
9196,A,A,A,A,A,A,A,A,A,A
9197,A,A,A,A,A,A,A,A,A,A
9198,A,A,A,A,A,A,A,A,A,A
9199,A,A,A,A,A,A,A,A,A,A
9200,A,A,A,A,A,A,A,A,A,A
9201,A,A,A,A,A,A,A,A,A,A
9202,A,A,A,A,A,A,A,A,A,A
9203,A,A,A,A,A,A,A,A,A,A
9204,A,A,A,A,A,A,A,A,A,A
9205,A,A,A,A,A,A,A,A,A,A
9206,A,A,A,A,A,A,A,A,A,A
9207,A,A,A,A,A,A,A,A,A,A
9208,A,A,A,A,A,A,A,A,A,A
9209,A,A,A,A,A,A,A,A,A,A
9210,A,A,A,A,A,A,A,A,A,A
9211,A,A,A,A,A,A,A,A,A,A
9212,A,A,A,A,A,A,A,A,A,A
9213,A,A,A,A,A,A,A,A,A,A
9214,A,A,A,A,A,A,A,A,A,A
9215,A,A,A,A,A,A,A,A,A,A
9216,A,A,A,A,A,A,A,A,A,A
9217,A,A,A,A,A,A,A,A,A,A
9218,A,A,A,A,A,A,A,A,A,A
9219,A,A,A,A,A,A,A,A,A,A
9220,A,A,A,A,A,A,A,A,A,A
9221,A,A,A,A,A,A,A,A,A,A
9222,A,A,A,A,A,A,A,A,A,A
9223,A,A,A,A,A,A,A,A,A,A
9224,A,A,A,A,A,A,A,A,A,A
9225,A,A,A,A,A,A,A,A,A,A
9227,L,L,L,L,L,L,L,L,L,L
9231,L,L,L,L,L,L,L,L,L,L
9232,L,L,L,L,L,L,L,L,L,L
9233,H,H,H,H,H,H,H,H,H,H
9234,A,A,A,A,A,A,A,A,A,A
9235,A,A,A,A,A,A,A,A,A,A
9236,A,A,A,A,A,A,A,A,A,A
9237,A,A,A,A,A,A,A,A,A,A
9238,A,A,A,A,A,A,A,A,A,A
9239,A,A,A,A,A,A,A,A,A,A
9240,A,A,A,A,A,A,A,A,A,A
9241,A,A,A,A,A,A,A,A,A,A
9242,A,A,A,A,A,A,A,A,A,A
9243,A,A,A,A,A,A,A,A,A,A
9244,A,A,A,A,A,A,A,A,A,A
9245,A,A,A,A,A,A,A,A,A,A
9246,A,A,A,A,A,A,A,A,A,A
9247,A,A,A,A,A,A,A,A,A,A
9248,A,A,A,A,A,A,A,A,A,A
9249,A,A,A,A,A,A,A,A,A,A
9250,A,A,A,A,A,A,A,A,A,A
9251,A,A,A,A,A,A,A,A,A,A
9252,A,A,A,A,A,A,A,A,A,A
9253,A,A,A,A,A,A,A,A,A,A
9254,A,A,A,A,A,A,A,A,A,A
9255,A,A,A,A,A,A,A,A,A,A
9256,A,A,A,A,A,A,A,A,A,A
9257,A,A,A,A,A,A,A,A,A,A
9258,A,A,A,A,A,A,A,A,A,A
9259,A,A,A,A,A,A,A,A,A,A
9260,A,A,A,A,A,A,A,A,A,A
9261,A,A,A,A,A,A,A,A,A,A
9262,A,A,A,A,A,A,A,A,A,A
9263,A,A,A,A,A,A,A,A,A,A
9264,A,A,A,A,A,A,A,A,A,A
9265,A,A,A,A,A,A,A,A,A,A
9266,A,A,A,A,A,A,A,A,A,A
9267,A,A,A,A,A,A,A,A,A,A
9268,A,A,A,A,A,A,A,A,A,A
9269,A,A,A,A,A,A,A,A,A,A
9270,A,A,A,A,A,A,A,A,A,A
9271,A,A,A,A,A,A,A,A,A,A
9272,A,A,A,A,A,A,A,A,A,A
9273,A,A,A,A,A,A,A,A,A,A
9274,A,A,A,A,A,A,A,A,A,A
9275,A,A,A,A,A,A,A,A,A,A
9276,A,A,A,A,A,A,A,A,A,A
9277,A,A,A,A,A,A,A,A,A,A
9278,A,A,A,A,A,A,A,A,A,A
9279,A,A,A,A,A,A,A,A,A,A
9280,A,A,A,A,A,A,A,A,A,A
9281,A,A,A,A,A,A,A,A,A,A
9282,A,A,A,A,A,A,A,A,A,A
9283,A,A,A,A,A,A,A,A,A,A
9284,A,A,A,A,A,A,A,A,A,A
9285,A,A,A,A,A,A,A,A,A,A
9286,A,A,A,A,A,A,A,A,A,A
9287,A,A,A,A,A,A,A,A,A,A
9288,A,A,A,A,A,A,A,A,A,A
9289,A,A,A,A,A,A,A,A,A,A
9290,A,A,A,A,A,A,A,A,A,A
9291,A,A,A,A,A,A,A,A,A,A
9292,A,A,A,A,A,A,A,A,A,A
9293,A,A,A,A,A,A,A,A,A,A
9294,A,A,A,A,A,A,A,A,A,A
9295,A,A,A,A,A,A,A,A,A,A
9296,A,A,A,A,A,A,A,A,A,A
9297,A,A,A,A,A,A,A,A,A,A
9298,A,A,A,A,A,A,A,A,A,A
9299,A,A,A,A,A,A,A,A,A,A
9300,A,A,A,A,A,A,A,A,A,A
9301,A,A,A,A,A,A,A,A,A,A
9302,A,A,A,A,A,A,A,A,A,A
9303,A,A,A,A,A,A,A,A,A,A
9304,A,A,A,A,A,A,A,A,A,A
9305,A,A,A,A,A,A,A,A,A,A
9306,A,A,A,A,A,A,A,A,A,A
9307,A,A,A,A,A,A,A,A,A,A
9308,A,A,A,A,A,A,A,A,A,A
9309,A,A,A,A,A,A,A,A,A,A
9310,A,A,A,A,A,A,A,A,A,A
9311,A,A,A,A,A,A,A,A,A,A
9312,A,A,A,A,A,A,A,A,A,A
9313,A,A,A,A,A,A,A,A,A,A
9314,A,A,A,A,A,A,A,A,A,A
9315,A,A,A,A,A,A,A,A,A,A
9316,A,A,A,A,A,A,A,A,A,A
9317,A,A,A,A,A,A,A,A,A,A
9318,A,A,A,A,A,A,A,A,A,A
9319,A,A,A,A,A,A,A,A,A,A
9320,A,A,A,A,A,A,A,A,A,A
9321,A,A,A,A,A,A,A,A,A,A
9322,A,A,A,A,A,A,A,A,A,A
9323,A,A,A,A,A,A,A,A,A,A
9324,A,A,A,A,A,A,A,A,A,A
9325,A,A,A,A,A,A,A,A,A,A
9326,A,A,A,A,A,A,A,A,A,A
9327,A,A,A,A,A,A,A,A,A,A
9328,A,A,A,A,A,A,A,A,A,A
9329,I,I,I,O,O,O,O,O,O,O
9330,O,O,O,O,O,O,O,O,O,O
9331,O,O,O,O,O,O,O,O,O,O
9332,E,E,E,E,E,E,E,E,E,E
9333,A,A,A,A,A,A,A,A,A,A
9334,A,A,A,A,A,A,A,A,A,A
9335,A,A,A,A,A,A,A,A,A,A
9336,A,A,A,A,A,A,A,A,A,A
9337,A,A,A,A,A,A,A,A,A,A
9338,A,A,A,A,A,A,A,A,A,A
9339,A,A,A,A,A,A,A,A,A,A
9340,A,A,A,A,A,A,A,A,A,A
9341,A,A,A,A,A,A,A,A,A,A
9342,A,A,A,A,A,A,A,A,A,A
9343,A,A,A,A,A,A,A,A,A,A
9344,A,A,A,A,A,A,A,A,A,A
9345,A,A,A,A,A,A,A,A,A,A
9346,A,A,A,A,A,A,A,A,A,A
9347,A,A,A,A,A,A,A,A,A,A
9348,A,A,A,A,A,A,A,A,A,A
9349,A,A,A,A,A,A,A,A,A,A
9350,A,A,A,A,A,A,A,A,A,A
9351,A,A,A,A,A,A,A,A,A,A
9352,A,A,A,A,A,A,A,A,A,A
9353,A,A,A,A,A,A,A,A,A,A
9354,A,A,A,A,A,A,A,A,A,A
9355,A,A,A,A,A,A,A,A,A,A
9356,A,A,A,A,A,A,A,A,A,A
9357,A,A,A,A,A,A,A,A,A,A
9358,A,A,A,A,A,A,A,A,A,A
9359,A,A,A,A,A,A,A,A,A,A
9360,A,A,A,A,A,A,A,A,A,A
9361,A,A,A,A,A,A,A,A,A,A
9362,A,A,A,A,A,A,A,A,A,A
9363,A,A,A,A,A,A,A,A,A,A
9364,A,A,A,A,A,A,A,A,A,A
9365,A,A,A,A,A,A,A,A,A,A
9366,A,A,A,A,A,A,A,A,A,A
9367,A,A,A,A,A,A,A,A,A,A
9368,A,A,A,A,A,A,A,A,A,A
9369,A,A,A,A,A,A,A,A,A,A
9370,A,A,A,A,A,A,A,A,A,A
9371,A,A,A,A,A,A,A,A,A,A
9372,A,A,A,A,A,A,A,A,A,A
9373,A,A,A,A,A,A,A,A,A,A
9374,A,A,A,A,A,A,A,A,A,A
9375,A,A,A,A,A,A,A,A,A,A
9376,A,A,A,A,A,A,A,A,A,A
9377,A,A,A,A,A,A,A,A,A,A
9378,A,A,A,A,A,A,A,A,A,A
9379,A,A,A,A,A,A,A,A,A,A
9380,A,A,A,A,A,A,A,A,A,A
9381,A,A,A,A,A,A,A,A,A,A
9382,A,A,A,A,A,A,A,A,A,A
9383,A,A,A,A,A,A,A,A,A,A
9384,A,A,A,A,A,A,A,A,A,A
9385,A,A,A,A,A,A,A,A,A,A
9386,A,A,A,A,A,A,A,A,A,A
9387,A,A,A,A,A,A,A,A,A,A
9388,A,A,A,A,A,A,A,A,A,A
9389,A,A,A,A,A,A,A,A,A,A
9390,A,A,A,A,A,A,A,A,A,A
9391,A,A,A,A,A,A,A,A,A,A
9392,A,A,A,A,A,A,A,A,A,A
9393,A,A,A,A,A,A,A,A,A,A
9394,A,A,A,A,A,A,A,A,A,A
9395,A,A,A,A,A,A,A,A,A,A
9396,A,A,A,A,A,A,A,A,A,A
9397,A,A,A,A,A,A,A,A,A,A
9398,A,A,A,A,A,A,A,A,A,A
9399,A,A,A,A,A,A,A,A,A,A
9400,A,A,A,A,A,A,A,A,A,A
9401,A,A,A,A,A,A,A,A,A,A
9402,A,A,A,A,A,A,A,A,A,A
9403,A,A,A,A,A,A,A,A,A,A
9404,A,A,A,A,A,A,A,A,A,A
9405,A,A,A,A,A,A,A,A,A,A
9406,A,A,A,A,A,A,A,A,A,A
9407,A,A,A,A,A,A,A,A,A,A
9408,A,A,A,A,A,A,A,A,A,A
9409,A,A,A,A,A,A,A,A,A,A
9410,A,A,A,A,A,A,A,A,A,A
9411,A,A,A,A,A,A,A,A,A,A
9412,A,A,A,A,A,A,A,A,A,A
9413,A,A,A,A,A,A,A,A,A,A
9414,A,A,A,A,A,A,A,A,A,A
9415,A,A,A,A,A,A,A,A,A,A
9416,A,A,A,A,A,A,A,A,A,A
9417,A,A,A,A,A,A,A,A,A,A
9418,A,A,A,A,A,A,A,A,A,A
9420,A,A,A,A,A,A,A,A,A,A
9423,A,A,A,A,A,A,A,A,A,A
9426,A,A,A,A,A,A,A,A,A,A
9429,A,A,A,A,A,A,A,A,A,A
9432,A,A,A,A,A,A,A,A,A,A
9435,A,A,A,A,A,A,A,A,A,A
9438,A,A,A,A,A,A,A,A,A,A
9441,A,A,A,A,A,A,A,A,A,A
9442,A,A,A,A,A,A,A,A,A,A
9444,A,A,A,A,A,A,A,A,A,A
9446,A,A,A,A,A,A,A,A,A,A
9447,A,A,A,A,A,A,A,A,A,A
9448,A,A,A,A,A,A,A,A,A,A
9449,A,A,A,A,A,A,A,A,A,A
9450,A,A,A,A,A,A,A,A,A,A
9451,A,A,A,A,A,A,A,A,A,A
9452,A,A,A,A,A,A,A,A,A,A
9453,A,A,A,A,A,A,A,A,A,A
9454,A,A,A,A,A,A,A,A,A,A
9455,A,A,A,A,A,A,A,A,A,A
9456,A,A,A,A,A,A,A,A,A,A
9457,A,A,A,A,A,A,A,A,A,A
9458,A,A,A,A,A,A,A,A,A,A
9459,A,A,A,A,A,A,A,A,A,A
9460,A,A,A,A,A,A,A,A,A,A
9461,A,A,A,A,A,A,A,A,A,A
9462,J,J,J,J,J,J,J,J,J,J
9463,A,A,A,A,A,A,A,A,A,A
9464,A,A,A,A,A,A,A,A,A,A
9465,A,A,A,A,A,A,A,A,A,A
9466,A,A,A,A,A,A,A,A,A,A
9467,A,A,A,A,A,A,A,A,A,A
9468,A,A,A,A,A,A,A,A,A,A
9469,A,A,A,A,A,A,A,A,A,A
9470,A,A,A,A,A,A,A,A,A,A
9471,A,A,A,A,A,A,A,A,A,A
9472,A,A,A,A,A,A,A,A,A,A
9473,A,A,A,A,A,A,A,A,A,A
9474,A,A,A,A,A,A,A,A,A,A
9475,A,A,A,A,A,A,A,A,A,A
9476,A,A,A,A,A,A,A,A,A,A
9477,A,A,A,A,A,A,A,A,A,A
9478,A,A,A,A,A,A,A,A,A,A
9479,A,A,A,A,A,A,A,A,A,A
9480,A,A,A,A,A,A,A,A,A,A
9481,A,A,A,A,A,A,A,A,A,A
9482,A,A,A,A,A,A,A,A,A,A
9483,A,A,A,A,A,A,A,A,A,A
9484,A,A,A,A,A,A,A,A,A,A
9485,A,A,A,A,A,A,A,A,A,A
9486,A,A,A,A,A,A,A,A,A,A
9487,A,A,A,A,A,A,A,A,A,A
9488,A,A,A,A,A,A,A,A,A,A
9489,A,A,A,A,A,A,A,A,A,A
9490,A,A,A,A,A,A,A,A,A,A
9491,A,A,A,A,A,A,A,A,A,A
9492,A,A,A,A,A,A,A,A,A,A
9493,A,A,A,A,A,A,A,A,A,A
9494,A,A,A,A,A,A,A,A,A,A
9495,A,A,A,A,A,A,A,A,A,A
9496,A,A,A,A,A,A,A,A,A,A
9497,A,A,A,A,A,A,A,A,A,A
9498,A,A,A,A,A,A,A,A,A,A
9499,A,A,A,A,A,A,A,A,A,A
9501,A,A,A,A,A,A,A,A,A,A
9502,A,A,A,A,A,A,A,A,A,A
9503,A,A,A,A,A,A,A,A,A,A
9504,A,A,A,A,A,A,A,A,A,A
9505,A,A,A,A,A,A,A,A,A,A
9506,A,A,A,A,A,A,A,A,A,A
9507,A,A,A,A,A,A,A,A,A,A
9508,A,A,A,A,A,A,A,A,A,A
9509,A,A,A,A,A,A,A,A,A,A
9510,A,A,A,A,A,A,A,A,A,A
9511,A,A,A,A,A,A,A,A,A,A
9512,A,A,A,A,A,A,A,A,A,A
9513,A,A,A,A,A,A,A,A,A,A
9514,A,A,A,A,A,A,A,A,A,A
9515,A,A,A,A,A,A,A,A,A,A
9516,A,A,A,A,A,A,A,A,A,A
9517,A,A,A,A,A,A,A,A,A,A
9518,A,A,A,A,A,A,A,A,A,A
9519,A,A,A,A,A,A,A,A,A,A
9520,A,A,A,A,A,A,A,A,A,A
9521,A,A,A,A,A,A,A,A,A,A
9522,A,A,A,A,A,A,A,A,A,A
9523,A,A,A,A,A,A,A,A,A,A
9525,A,A,A,A,A,A,A,A,A,A
9526,A,A,A,A,A,A,A,A,A,A
9527,A,A,A,A,A,A,A,A,A,A
9528,A,A,A,A,A,A,A,A,A,A
9529,A,A,A,A,A,A,A,A,A,A
9530,A,A,A,A,A,A,A,A,A,A
9531,A,A,A,A,A,A,A,A,A,A
9532,A,A,A,A,A,A,A,A,A,A
9533,A,A,A,A,A,A,A,A,A,A
9534,A,A,A,A,A,A,A,A,A,A
9535,A,A,A,A,A,A,A,A,A,A
9536,A,A,A,A,A,A,A,A,A,A
9537,A,A,A,A,A,A,A,A,A,A
9538,A,A,A,A,A,A,A,A,A,A
9539,A,A,A,A,A,A,A,A,A,A
9540,A,A,A,A,A,A,A,A,A,A
9541,A,A,A,A,A,A,A,A,A,A
9542,A,A,A,A,A,A,A,A,A,A
9543,A,A,A,A,A,A,A,A,A,A
9544,A,A,A,A,A,A,A,A,A,A
9545,A,A,A,A,A,A,A,A,A,A
9546,A,A,A,A,A,A,A,A,A,A
9547,A,A,A,A,A,A,A,A,A,A
9548,A,A,A,A,A,A,A,A,A,A
9549,A,A,A,A,A,A,A,A,A,A
9550,A,A,A,A,A,A,A,A,A,A
9551,A,A,A,A,A,A,A,A,A,A
9552,A,A,A,A,A,A,A,A,A,A
9553,A,A,A,A,A,A,A,A,A,A
9554,A,A,A,A,A,A,A,A,A,A
9555,A,A,A,A,A,A,A,A,A,A
9556,A,A,A,A,A,A,A,A,A,A
9557,A,A,A,A,A,A,A,A,A,A
9558,A,A,A,A,A,A,A,A,A,A
9559,A,A,A,A,A,A,A,A,A,A
9560,A,A,A,A,A,A,A,A,A,A
9561,A,A,A,A,A,A,A,A,A,A
9562,A,A,A,A,A,A,A,A,A,A
9563,A,A,A,A,A,A,A,A,A,A
9564,A,A,A,A,A,A,A,A,A,A
9565,A,A,A,A,A,A,A,A,A,A
9566,L,L,L,L,L,L,L,L,L,L
9567,A,A,A,A,A,A,A,A,A,A
9568,L,L,L,L,L,L,L,L,L,L
9569,A,A,A,A,A,A,A,A,A,A
9570,A,A,A,A,A,A,A,A,A,A
9571,A,A,A,A,A,A,A,A,A,A
9572,A,A,A,A,A,A,A,A,A,A
9573,A,A,A,A,A,A,A,A,A,A
9574,A,A,A,A,A,A,A,A,A,A
9575,A,A,A,A,A,A,A,A,A,A
9576,A,A,A,A,A,A,A,A,A,A
9577,A,A,A,A,A,A,A,A,A,A
9578,A,A,A,A,A,A,A,A,A,A
9579,A,A,A,A,A,A,A,A,A,A
9580,A,A,A,A,A,A,A,A,A,A
9581,A,A,A,A,A,A,A,A,A,A
9582,A,A,A,A,A,A,A,A,A,A
9583,A,A,A,A,A,A,A,A,A,A
9584,A,A,A,A,A,A,A,A,A,A
9585,A,A,A,A,A,A,A,A,A,A
9586,A,A,A,A,A,A,A,A,A,A
9587,A,A,A,A,A,A,A,A,A,A
9588,A,A,A,A,A,A,A,A,A,A
9589,A,A,A,A,A,A,A,A,A,A
9590,A,A,A,A,A,A,A,A,A,A
9591,A,A,A,A,A,A,A,A,A,A
9592,A,A,A,A,A,A,A,A,A,A
9593,A,A,A,A,A,A,A,A,A,A
9594,A,A,A,A,A,A,A,A,A,A
9595,A,A,A,A,A,A,A,A,A,A
9596,A,A,A,A,A,A,A,A,A,A
9597,A,A,A,A,A,A,A,A,A,A
9598,A,A,A,A,A,A,A,A,A,A
9599,A,A,A,A,A,A,A,A,A,A
9600,A,A,A,A,A,A,A,A,A,A
9601,A,A,A,A,A,A,A,A,A,A
9602,A,A,A,A,A,A,A,A,A,A
9603,A,A,A,A,A,A,A,A,A,A
9604,A,A,A,A,A,A,A,A,A,A
9605,A,A,A,A,A,A,A,A,A,A
9606,A,A,A,A,A,A,A,A,A,A
9607,A,A,A,A,A,A,A,A,A,A
9608,A,A,A,A,A,A,A,A,A,A
9609,A,A,A,A,A,A,A,A,A,A
9610,A,A,A,A,A,A,A,A,A,A
9611,A,A,A,A,A,A,A,A,A,A
9612,A,A,A,A,A,A,A,A,A,A
9613,A,A,A,A,A,A,A,A,A,A
9614,A,A,A,A,A,A,A,A,A,A
9615,A,A,A,A,A,A,A,A,A,A
9616,A,A,A,A,A,A,A,A,A,A
9617,A,A,A,A,A,A,A,A,A,A
9618,A,A,A,A,A,A,A,A,A,A
9619,A,A,A,A,A,A,A,A,A,A
9620,A,A,A,A,A,A,A,A,A,A
9621,A,A,A,A,A,A,A,A,A,A
9622,A,A,A,A,A,A,A,A,A,A
9623,A,A,A,A,A,A,A,A,A,A
9624,A,A,A,A,A,A,A,A,A,A
9625,A,A,A,A,A,A,A,A,A,A
9626,A,A,A,A,A,A,A,A,A,A
9627,A,A,A,A,A,A,A,A,A,A
9628,A,A,A,A,A,A,A,A,A,A
9629,A,A,A,A,A,A,A,A,A,A
9630,A,A,A,A,A,A,A,A,A,A
9631,A,A,A,A,A,A,A,A,A,A
9632,A,A,A,A,A,A,A,A,A,A
9633,A,A,A,A,A,A,A,A,A,A
9634,A,A,A,A,A,A,A,A,A,A
9635,A,A,A,A,A,A,A,A,A,A
9636,A,A,A,A,A,A,A,A,A,A
9637,A,A,A,A,A,A,A,A,A,A
9638,A,A,A,A,A,A,A,A,A,A
9639,A,A,A,A,A,A,A,A,A,A
9640,A,A,A,A,A,A,A,A,A,A
9641,A,A,A,A,A,A,A,A,A,A
9642,A,A,A,A,A,A,A,A,A,A
9643,A,A,A,A,A,A,A,A,A,A
9644,A,A,A,A,A,A,A,A,A,A
9645,A,A,A,A,A,A,A,A,A,A
9646,A,A,A,A,A,A,A,A,A,A
9647,A,A,A,A,A,A,A,A,A,A
9648,A,A,A,A,A,A,A,A,A,A
9649,A,A,A,A,A,A,A,A,A,A
9650,A,A,A,A,A,A,A,A,A,A
9651,A,A,A,A,A,A,A,A,A,A
9652,A,A,A,A,A,A,A,A,A,A
9653,A,A,A,A,A,A,A,A,A,A
9654,A,A,A,A,A,A,A,A,A,A
9655,A,A,A,A,A,A,A,A,A,A
9656,A,A,A,A,A,A,A,A,A,A
9657,A,A,A,A,A,A,A,A,A,A
9658,A,A,A,A,A,A,A,A,A,A
9659,A,A,A,A,A,A,A,A,A,A
9660,A,A,A,A,A,A,A,A,A,A
9661,A,A,A,A,A,A,A,A,A,A
9662,A,A,A,A,A,A,A,A,A,A
9663,A,A,A,A,A,A,A,A,A,A
9664,A,A,A,A,A,A,A,A,A,A
9665,A,A,A,A,A,A,A,A,A,A
9666,A,A,A,A,A,A,A,A,A,A
9667,A,A,A,A,A,A,A,A,A,A
9668,A,A,A,A,A,A,A,A,A,A
9669,A,A,A,A,A,A,A,A,A,A
9670,A,A,A,A,A,A,A,A,A,A
9671,A,A,A,A,A,A,A,A,A,A
9672,A,A,A,A,A,A,A,A,A,A
9673,A,A,A,A,A,A,A,A,A,A
9674,A,A,A,A,A,A,A,A,A,A
9675,A,A,A,A,A,A,A,A,A,A
9676,A,A,A,A,A,A,A,A,A,A
9677,A,A,A,A,A,A,A,A,A,A
9678,A,A,A,A,A,A,A,A,A,A
9679,A,A,A,A,A,A,A,A,A,A
9680,A,A,A,A,A,A,A,A,A,A
9681,A,A,A,A,A,A,A,A,A,A
9682,A,A,A,A,A,A,A,A,A,A
9683,A,A,A,A,A,A,A,A,A,A
9684,A,A,A,A,A,A,A,A,A,A
9685,A,A,A,A,A,A,A,A,A,A
9686,A,A,A,A,A,A,A,A,A,A
9687,A,A,A,A,A,A,A,A,A,A
9688,A,A,A,A,A,A,A,A,A,A
